Timestamp,Turno,Personaggio,Azione,Dettagli
18:24:11,Round 1,B,Movimento,(0, 1) -> (1, 1)
18:24:11,Round 1,B,Movimento,(1, 1) -> (2, 1)
18:24:12,Round 1,B,Fine Turno,Passi usati: 2
18:24:12,Round 1,C,Inizio Turno,HP: 20
18:24:13,Round 1,C,Movimento,(0, 3) -> (1, 3)
18:24:13,Round 1,C,Movimento,(1, 3) -> (2, 3)
18:24:14,Round 1,C,Fine Turno,Passi usati: 2
18:24:14,Round 1,D,Inizio Turno,HP: 20
18:24:14,Round 1,D,Fine Turno,Passi usati: 0
18:24:14,Round 2,A,Inizio Turno,HP: 20
18:24:14,Round 2,A,Movimento,(2, 0) -> (3, 0)
18:24:15,Round 2,A,Movimento,(3, 0) -> (4, 0)
18:24:15,Round 2,A,Fine Turno,Passi usati: 2
18:24:15,Round 2,B,Inizio Turno,HP: 20
18:24:15,Round 2,B,Fine Turno,Passi usati: 0
18:24:15,Round 2,C,Inizio Turno,HP: 20
18:24:15,Round 2,C,Fine Turno,Passi usati: 0
18:24:15,Round 2,D,Inizio Turno,HP: 20
18:24:16,Round 2,D,Fine Turno,Passi usati: 0
18:24:16,Round 3,A,Inizio Turno,HP: 20
18:24:16,Round 3,A,Movimento,(4, 0) -> (5, 0)
18:24:16,Round 3,A,Movimento,(5, 0) -> (6, 0)
18:24:18,Round 3,A,Fine Turno,Passi usati: 2
18:24:18,Round 3,B,Inizio Turno,HP: 20
18:24:18,Round 3,B,Fine Turno,Passi usati: 0
18:24:18,Round 3,C,Inizio Turno,HP: 20
18:24:18,Round 3,C,Fine Turno,Passi usati: 0
18:24:18,Round 3,D,Inizio Turno,HP: 20
18:24:19,Round 3,D,Fine Turno,Passi usati: 0
18:24:19,Round 4,A,Inizio Turno,HP: 20
18:24:19,Round 4,A,Movimento,(6, 0) -> (7, 0)
18:24:24,Round 4,A,Movimento,(7, 0) -> (7, 1)
18:24:26,Round 4,A,Fine Turno,Passi usati: 2
18:24:26,Round 4,B,Inizio Turno,HP: 20
18:24:27,Round 4,B,Fine Turno,Passi usati: 0
18:24:27,Round 4,C,Inizio Turno,HP: 20
18:24:27,Round 4,C,Fine Turno,Passi usati: 0
18:24:27,Round 4,D,Inizio Turno,HP: 20
18:24:28,Round 4,D,Fine Turno,Passi usati: 0
18:24:28,Round 5,A,Inizio Turno,HP: 20
18:24:28,Round 5,A,Movimento,(7, 1) -> (6, 1)
18:24:29,Round 5,A,Movimento,(6, 1) -> (6, 2)
18:24:29,Round 5,A,Fine Turno,Passi usati: 2
18:24:29,Round 5,B,Inizio Turno,HP: 20
18:24:29,Round 5,B,Fine Turno,Passi usati: 0
18:24:29,Round 5,C,Inizio Turno,HP: 20
18:24:30,Round 5,C,Fine Turno,Passi usati: 0
18:24:30,Round 5,D,Inizio Turno,HP: 20
18:24:30,Round 5,D,Fine Turno,Passi usati: 0
18:24:30,Round 6,A,Inizio Turno,HP: 20
18:24:31,Round 6,A,Movimento,(6, 2) -> (6, 3)
18:24:31,Round 6,A,Movimento,(6, 3) -> (7, 3)
18:24:38,Round 6,A,Fine Turno,Passi usati: 2
18:24:38,Round 6,B,Inizio Turno,HP: 20
18:24:38,Round 6,B,Fine Turno,Passi usati: 0
18:24:38,Round 6,C,Inizio Turno,HP: 20
18:24:39,Round 6,C,Fine Turno,Passi usati: 0
18:24:39,Round 6,D,Inizio Turno,HP: 20
18:24:39,Round 6,D,Movimento,(0, 4) -> (1, 4)
18:25:21,Round 1,SISTEMA,Inizio Partita,Nuova sessione avviata
18:25:21,Round 1,A,Inizio Turno,Primo turno della partita
18:25:34,Round 1,SISTEMA,Inizio Partita,Nuova sessione avviata
18:25:34,Round 1,A,Inizio Turno,Primo turno della partita
18:26:00,Round 1,A,Movimento,(0, 0) -> (1, 0)
18:26:02,Round 1,A,Movimento,(1, 0) -> (2, 0)
18:26:34,Round 1,A,Fine Turno,Passi usati: 2
18:26:34,Round 1,B,Inizio Turno,HP: 20
18:26:40,Round 1,B,Movimento,(0, 1) -> (0, 2)
18:26:45,Round 1,B,Movimento,(0, 2) -> (1, 2)
18:26:49,Round 1,B,Fine Turno,Passi usati: 2
18:26:49,Round 1,C,Inizio Turno,HP: 20
18:26:50,Round 1,C,Movimento,(0, 3) -> (1, 3)
18:26:50,Round 1,C,Movimento,(1, 3) -> (2, 3)
18:26:55,Round 1,C,Fine Turno,Passi usati: 2
18:26:55,Round 1,D,Inizio Turno,HP: 20
18:26:56,Round 1,D,Movimento,(0, 4) -> (0, 3)
18:26:56,Round 1,D,Movimento,(0, 3) -> (0, 2)
18:26:58,Round 1,D,Fine Turno,Passi usati: 2
18:26:58,Round 2,A,Inizio Turno,HP: 20
18:31:59,Round 1,SISTEMA,Inizio Partita,Nuova sessione avviata
18:31:59,Round 1,A,Inizio Turno,Primo turno della partita
18:32:23,Round 1,A,Movimento,(0, 0) -> (1, 0)
18:32:24,Round 1,A,Movimento,(1, 0) -> (2, 0)
18:32:33,Round 1,A,Fine Turno,Passi usati: 2
18:32:33,Round 1,B,Inizio Turno,HP: 30
18:32:37,Round 1,B,Movimento,(0, 1) -> (0, 2)
18:32:38,Round 1,B,Movimento,(0, 2) -> (1, 2)
18:32:39,Round 1,B,Fine Turno,Passi usati: 2
18:32:39,Round 1,C,Inizio Turno,HP: 15
18:32:41,Round 1,C,Movimento,(0, 3) -> (1, 3)
18:32:42,Round 1,C,Movimento,(1, 3) -> (2, 3)
18:32:42,Round 1,C,Fine Turno,Passi usati: 2
18:32:42,Round 1,D,Inizio Turno,HP: 10
18:32:44,Round 1,D,Movimento,(0, 4) -> (1, 4)
18:32:44,Round 1,D,Movimento,(1, 4) -> (2, 4)
18:32:45,Round 1,D,Fine Turno,Passi usati: 2
18:32:45,Round 2,A,Inizio Turno,HP: 20
